n,L,iteration,method,lambda,rank,sp.corr,sp.pval,evar_tr,evar_va,evar,mse
10500,30,17,CSI,0.001,3,0.68856872646999268,0.0,0.52772572362382708,0.50921119183913388,0.50028175379168993,0.073253387079125001
10500,30,17,CSI,0.01,3,0.68856533403655673,0.0,0.52772571944297775,0.50920160137515247,0.50027370608193045,0.073254566787896061
10500,30,17,CSI,0.10000000000000001,3,0.68852168043830575,0.0,0.52772530220869529,0.50910552945684739,0.5001930604434971,0.07326638858190343
10500,30,17,CSI,1.0,3,0.68810261192395639,0.0,0.52768441541896016,0.50812856819720353,0.49937022079343213,0.073387008134716672
10500,30,17,CSI,10.0,3,0.68331451255633335,0.0,0.52431084438530151,0.49714392167382682,0.48990071593547235,0.074775136965455069
10500,30,17,Nystrom,0,3,0.42639701262534641,4.3553896664663246e-220,0.13768017485893874,0.18906886809656226,0.18453329924550049,0.11953875675695304
10500,30,17,Nystrom,1.0000000000000001e-05,3,0.33227642857262962,3.6204454463696666e-129,0.043562574613025699,0.092151878893497241,0.092574230234879581,0.13301897952004765
10500,30,17,Nystrom,0.0001,3,0.30003416025668922,1.5648369822722923e-104,0.090551750108736465,0.022714448008691299,0.092161874511884956,0.13307942648915477
10500,30,17,Nystrom,0.001,3,0.34884197459008626,4.8338581918063347e-143,0.10065105660329858,0.086249167181647893,0.12386100508130191,0.12843267064365127
10500,30,17,Nystrom,0.01,3,0.29792666155496322,5.0058425280339056e-103,0.057682850736158905,0.10614786396435939,0.093571771721350366,0.13287275053363304
10500,30,17,Nystrom,0.10000000000000001,3,0.22334310344991049,1.4717492633855289e-57,0.032766136371837284,0.075217826516865968,0.047890935761460168,0.1395690758810828
10500,30,17,Nystrom,1.0,3,0.39771272954427439,3.8131162594431258e-189,0.14751955236666192,0.096212785978222942,0.1680190828887822,0.12195956546719337
10500,30,17,Nystrom,10.0,3,0.3084937044048251,1.0600435303623216e-110,0.063289737607013896,0.050470021437779213,0.10082465848775049,0.13180955437105246
10500,30,17,ICD,0,3,0.27460442624370501,3.3312919166084089e-87,0.066096626303338568,0.13160882200827226,0.08172804988770184,0.13460891435498784
10500,30,17,ICD,1.0000000000000001e-05,3,0.27460442624370501,3.3312919166084089e-87,0.066096626303338721,0.13160882168741142,0.081728049989941404,0.13460891434000061
10500,30,17,ICD,0.0001,3,0.27460442624370501,3.3312919166084089e-87,0.066096626303337389,0.1316088187996633,0.081728050910093289,0.13460891420511611
10500,30,17,ICD,0.001,3,0.27460484451982686,3.3292191375504284e-87,0.066096626303211781,0.13160878992213984,0.081728060111477874,0.13460891285629087
10500,30,17,ICD,0.01,3,0.27460365598011455,3.3351123469072267e-87,0.066096626290657406,0.13160850114267711,0.081728152111742336,0.13460889937002929
10500,30,17,ICD,0.10000000000000001,3,0.2746058160974012,3.324409419355016e-87,0.06609662503601596,0.13160561292569464,0.081729070757081745,0.13460876470638003
10500,30,17,ICD,1.0,3,0.27462968409260574,3.20840434638877e-87,0.066096500380786266,0.13157668907127312,0.081738122290066509,0.13460743784778637
10500,30,17,ICD,10.0,3,0.27482916066632618,2.3840242324304537e-87,0.066084802078413662,0.1312837999747988,0.08181591623591479,0.13459603408162238
10500,30,18,Mklaren,0,3,0.32619834064397513,2.7451266735316806e-124,0.13666944444696846,0.11118960616348103,0.10492121031168684,0.32850909988373872
10500,30,18,Mklaren,1.0000000000000001e-05,3,0.32619834064397513,2.7451266735316806e-124,0.13666944443148835,0.11118998619977986,0.10492160947319679,0.32850895338469321
10500,30,18,Mklaren,0.0001,3,0.32619834064397513,2.7451266735316806e-124,0.13666944289927416,0.11119340471681051,0.10492520008976132,0.32850763556750301
10500,30,18,Mklaren,0.001,3,0.32619834064397513,2.7451266735316806e-124,0.13666928998564049,0.11122741108112384,0.10496092474906367,0.32849452401150786
10500,30,18,Mklaren,0.01,3,0.3262218267899718,2.6297893366521265e-124,0.13665430130136294,0.11154993859961269,0.10530037370391986,0.32836994048668194
10500,30,18,Mklaren,0.10000000000000001,3,0.3262831825163704,2.350790134934527e-124,0.13541387271787172,0.11331767942907746,0.10721803762287697,0.32766612529727779
10500,30,18,Mklaren,1.0,3,0.28747440215980724,9.5084287518978817e-96,0.079509716090749777,0.055991587567775378,0.070539096519753056,0.3411279189016953
10500,30,18,Mklaren,10.0,3,0.28580664789922078,1.2916974676847483e-94,0.018867276156748367,0.014465018141739708,0.01724567380187584,0.36068750910589387
10500,30,18,CSI,0,3,0.13733160402939992,1.7623827353870865e-22,0.032543560061240116,0.019675607081929319,0.015536724442017853,0.36131472251148616
10500,30,18,CSI,1.0000000000000001e-05,3,0.13733160402939992,1.7623827353870865e-22,0.032543560061239873,0.019675607647993164,0.015536725158036557,0.36131472224869515
10500,30,18,CSI,0.0001,3,0.13733160402939992,1.7623827353870865e-22,0.032543560061225087,0.019675612742556029,0.015536731602189021,0.36131471988358188
10500,30,18,CSI,0.001,3,0.13733209560142062,1.7617705890811654e-22,0.032543560059735202,0.019675663686703333,0.01553679604217377,0.36131469623301432
10500,30,18,CSI,0.01,3,0.13733084739921125,1.7633253654477428e-22,0.032543559910753819,0.019676172980221004,0.015537440287972097,0.36131445978387738
10500,30,18,CSI,0.10000000000000001,3,0.13733143809204268,1.7625894218760186e-22,0.032543545032050383,0.019681251138372536,0.015543867359931678,0.36131210093943972
10500,30,18,CSI,1.0,3,0.13738850772682945,1.6929011406125036e-22,0.032542076382295462,0.019730573272488412,0.015606618097082761,0.36128907035440516
10500,30,18,CSI,10.0,3,0.1378318792892759,1.2367170680616594e-22,0.032412551379165037,0.020094393030303047,0.016099012268456284,0.36110835334056302
10500,30,18,Nystrom,0,3,0.095916789451918658,1.0732566288735115e-11,0.016455897392314327,0.015753941466762334,0.0047675374098791528,0.36526719684018683
10500,30,18,Nystrom,1.0000000000000001e-05,3,0.17673533610945466,2.3014440335310676e-36,0.022064292716993589,0.031371034242604547,0.036486936567475668,0.35362563926317891
10500,30,18,Nystrom,0.0001,3,0.032609339351301045,0.021118167241883264,0.0048008757274599096,0.0067626441685031055,0.0003649122152154711,0.36688303497252384
10500,30,18,Nystrom,0.001,3,0.1737578833898637,3.4496150865773648e-35,0.012026241844342646,0.017009064571161917,0.021165664429662483,0.35924880604698739
10500,30,18,Nystrom,0.01,3,0.21011706867567573,5.2856439888507747e-51,0.025125525945518524,0.044885314363691017,0.039855478790402923,0.35238932712359672
10500,30,18,Nystrom,0.10000000000000001,3,0.22588310201737061,7.2243008603684177e-59,0.057632907616431132,0.026626611430882338,0.046076720993096197,0.35010602569839239
10500,30,18,Nystrom,1.0,3,0.21364387685961689,1.0415416522022813e-52,0.071948285893625299,0.039333908616379892,0.048944807919319835,0.34905338914239697
10500,30,18,Nystrom,10.0,3,0.13074050743980153,1.6585185271825269e-20,0.0091163000012715201,0.013371697373018776,0.014969791204699909,0.36152279662700659
10500,30,18,ICD,0,3,0.087478283237785864,5.7922557401769129e-10,0.011953195997023004,0.035888463652248973,0.0077377308992571288,0.36417708544338356
10500,30,18,ICD,1.0000000000000001e-05,3,0.087478283237785864,5.7922557401769129e-10,0.011953195997023004,0.035888463603288005,0.007737731307409337,0.36417708529358478
10500,30,18,ICD,0.0001,3,0.087478283237785864,5.7922557401769129e-10,0.011953195997021802,0.035888463162639314,0.0077377349807763425,0.36417708394539677
10500,30,18,ICD,0.001,3,0.087479051580069786,5.7902467649366348e-10,0.011953195996892957,0.035888458756023145,0.0077377717141807996,0.36417707046361419
10500,30,18,ICD,0.01,3,0.087483429407874097,5.7788130745072791e-10,0.01195319598402916,0.035888414676979473,0.0077381390216831906,0.36417693565552983
10500,30,18,ICD,0.10000000000000001,3,0.087492031750228794,5.7564102267940373e-10,0.01195319469857674,0.035887972599215293,0.0077418094439766095,0.3641755885482833
10500,30,18,ICD,1.0,3,0.087623774827696566,5.4237164176887789e-10,0.011953067075391359,0.03588342406116956,0.0077782498914579935,0.36416221428588386
10500,30,18,ICD,10.0,3,0.08883245509695234,3.128467773042452e-10,0.011941174898039546,0.035826080662664503,0.0081177006407936233,0.36403763010245355
10500,30,19,Mklaren,0,3,0.43258605560234342,3.6129392860604099e-227,0.24535437034109242,0.23815972724647508,0.1873358445773714,0.68381848195549833
10500,30,19,Mklaren,1.0000000000000001e-05,3,0.43258605560234342,3.6129392860604099e-227,0.2453543697703901,0.2381611944917959,0.18733951693273473,0.68381539184200801
10500,30,19,Mklaren,0.0001,3,0.43259663913155244,3.5125656373640598e-227,0.24535431336945854,0.23817432841317535,0.18737247521207184,0.68378765900748617
10500,30,19,Mklaren,0.001,3,0.4326405709442705,3.1248396338471544e-227,0.24534877037052072,0.23829873291821171,0.18769300732943398,0.68351794637841301
10500,30,19,Mklaren,0.01,3,0.43871928063067916,2.4733347128467002e-234,0.26424613363270605,0.26191759424835959,0.19262994614977255,0.67936374567064906
10500,30,19,Mklaren,0.10000000000000001,3,0.43147999485959887,6.8270889511628799e-226,0.24902108637886083,0.24996096482506336,0.19298951292569302,0.67906118722109654
10500,30,19,Mklaren,1.0,3,0.42378485680570516,3.8330328950716555e-217,0.21684694959837136,0.20896729171736358,0.17831541203987322,0.69140874964875731
10500,30,19,Mklaren,10.0,3,0.41671666410464014,2.6395676982062309e-209,0.063836270041718698,0.063260697152697123,0.059084737785159366,0.79173572743823284
10500,30,19,CSI,0,3,0.65387097282413797,0.0,0.54195882927936634,0.51538521213415278,0.45652460473034318,0.45730886159263334
10500,30,19,CSI,1.0000000000000001e-05,3,0.65387097282413797,0.0,0.54195882927936312,0.51538520194172754,0.45652459742665197,0.45730886773834434
10500,30,19,CSI,0.0001,3,0.65387097282413797,0.0,0.54195882927905914,0.51538511020980415,0.45652453169330892,0.45730892304984611
10500,30,19,CSI,0.001,3,0.65386844108710596,0.0,0.54195882924866601,0.51538419288113002,0.45652387434773439,0.45730947617508227
10500,30,19,CSI,0.01,3,0.65386373680059329,0.0,0.541958826209889,0.5153750186506556,0.45651729967785509,0.45731500844908035
10500,30,19,CSI,0.10000000000000001,3,0.65382677605115136,0.0,0.54195852288521795,0.51528318225497505,0.45645143187903703,0.45737043308900938
10500,30,19,CSI,1.0,3,0.65341526035037367,0.0,0.54192873529852514,0.51435568692746259,0.45578095210107972,0.45793461013666836
10500,30,19,CSI,10.0,3,0.64898725040932681,0.0,0.5394228444947089,0.50440431676777664,0.44816007473262576,0.4643472182952687
10500,30,19,Nystrom,0,3,0.24527873507474554,2.0958372459278571e-69,0.063685050748904015,0.07382943695185272,0.066153088796867279,0.78578804409757774
10500,30,19,Nystrom,1.0000000000000001e-05,3,0.35533455137535996,1.0284039630889268e-148,0.12519780952133361,0.16407841040097051,0.13486091968285252,0.72797365139746473
10500,30,19,Nystrom,0.0001,3,0.074860805403922107,1.1607446866347773e-07,0.0032421366863276463,0.0093770428252393408,0.0058245844562085577,0.83655162949949669
10500,30,19,Nystrom,0.001,3,0.20577625052671883,6.0250464146157808e-49,0.037054840081748829,0.05107436774940062,0.039388186702684458,0.80830944435573659
10500,30,19,Nystrom,0.01,3,0.29095118054506985,3.9000768081792964e-98,0.10106465398696098,0.093676808824845581,0.089113660257925012,0.76646780828237071
10500,30,19,Nystrom,0.10000000000000001,3,0.26685457675823848,2.8147145603825398e-82,0.069075027805321404,0.090629302877108978,0.072148166361819879,0.78074346964167674
10500,30,19,Nystrom,1.0,3,0.34447581496618929,2.6537563642008383e-139,0.13266674557989011,0.13623891344849287,0.12771305253977011,0.73398824380490302
10500,30,19,Nystrom,10.0,3,0.15526572095852387,2.363785057452329e-28,0.016839870533225852,0.035491134446954578,0.023266615404243639,0.82187498473115028
10500,30,19,ICD,0,3,0.24115107569520147,4.413494919057523e-67,0.056744218843265838,0.075006693545509484,0.06321875434361332,0.78825714786939394
10500,30,19,ICD,1.0000000000000001e-05,3,0.24115107569520147,4.413494919057523e-67,0.056744218843265838,0.075006691929660585,0.063218753554406246,0.78825714853347439
10500,30,19,ICD,0.0001,3,0.24115107569520147,4.413494919057523e-67,0.056744218843258538,0.075006677387021783,0.063218746451540464,0.78825715451020029
10500,30,19,ICD,0.001,3,0.24115150899548463,4.4110404798835989e-67,0.05674421884254259,0.07500653196075642,0.063218675422575185,0.78825721427771789
10500,30,19,ICD,0.01,3,0.241151188544317,4.4128555516889475e-67,0.056744218770935766,0.075005077710480234,0.063217965102135606,0.78825781197879952
10500,30,19,ICD,0.10000000000000001,3,0.2411469755906723,4.4367875186229846e-67,0.056744211616261801,0.074990536447376729,0.063210858823561311,0.7882637915763917
10500,30,19,ICD,1.0,3,0.24098792673848704,5.4414205144116468e-67,0.056743502096185498,0.074845249780519929,0.063139493006858949,0.78832384253854537
10500,30,19,ICD,10.0,3,0.23949862801688765,3.6524637282442386e-66,0.056678112271745601,0.07340677951589912,0.062399597761865572,0.78894642942128335
10500,30,20,Mklaren,0,3,0.28040876199851422,5.3154765103783431e-91,0.11945051308688164,0.1275941838467107,0.080970559116987348,0.12939560928815136
10500,30,20,Mklaren,1.0000000000000001e-05,3,0.28040876199851422,5.3154765103783431e-91,0.11945051306200791,0.12759408244058129,0.080971316367102933,0.12939550267041341
10500,30,20,Mklaren,0.0001,3,0.2804080745368483,5.3210507152803183e-91,0.11945051060074829,0.12759316786217087,0.080978127657419866,0.12939454366842568
10500,30,20,Mklaren,0.001,3,0.28035571407330429,5.7631969574539444e-91,0.11945026571641545,0.12758383289509678,0.081045850324646201,0.12938500859218269
10500,30,20,Mklaren,0.01,3,0.2802059466949528,7.2406514321100134e-91,0.11942696217340634,0.12747272163081561,0.081685844540549002,0.12929490000825303
10500,30,20,Mklaren,0.10000000000000001,3,0.27819349876477684,1.5332417389724341e-89,0.11789121709793114,0.1253329213711051,0.085579670350720505,0.12874666516314842
10500,30,20,Mklaren,1.0,3,0.31275475512801909,6.9116649306538914e-114,0.11416530965537913,0.14640887685208698,0.10359915565514137,0.12620959488411126
10500,30,20,Mklaren,10.0,3,0.30713105190786544,1.0788755044755818e-109,0.03820273553387777,0.049853888632418505,0.039850136432333989,0.13518519764165912
10500,30,20,CSI,0,3,0.35573557335274619,4.5437686928632285e-149,0.12779143404835891,0.15830733784633663,0.13817874066430633,0.12134092988585699
10500,30,20,CSI,1.0000000000000001e-05,3,0.35573557335274619,4.5437686928632285e-149,0.12779143404835819,0.1583073364481761,0.13817873785529414,0.12134093028135448
10500,30,20,CSI,0.0001,3,0.35573557052072324,4.5437949227306386e-149,0.12779143404829915,0.15830732386469426,0.13817871257416037,0.12134093384083534
10500,30,20,CSI,0.001,3,0.35573557052072324,4.5437949227306386e-149,0.12779143404236629,0.1583071980262932,0.13817845976047308,0.12134096943597479
10500,30,20,CSI,0.01,3,0.35573218927732447,4.5752196729443149e-149,0.12779143344919947,0.15830593928407649,0.13817593138863943,0.12134132542045077
10500,30,20,CSI,0.10000000000000001,3,0.35570847838119174,4.8017647203172977e-149,0.12779137423320489,0.15829331611821529,0.13815062424097105,0.12134488856396525
10500,30,20,CSI,1.0,3,0.35531324802658304,1.0739757492019926e-148,0.12778555194099489,0.15816358604038661,0.1378952754965739,0.12138084062914663
10500,30,20,CSI,10.0,3,0.35127821230610562,3.7290420613778625e-145,0.12729028801469,0.15658246558555841,0.13517058126336434,0.12176446650090468
10500,30,20,Nystrom,0,3,0.22056669184189948,3.8031682659216924e-56,0.047537581296088961,0.069162154307479712,0.058118958100254525,0.13261302181622975
10500,30,20,Nystrom,1.0000000000000001e-05,3,0.34798532828616324,2.6468100608780505e-142,0.12070944661390594,0.1227384733872439,0.12903238068502826,0.12262870018965741
10500,30,20,Nystrom,0.0001,3,0.10497691213373601,9.9396632611555971e-14,0.019222795629622407,0.020450715204329454,0.0095884813774817848,0.13944591565535866
10500,30,20,Nystrom,0.001,3,0.10884373120096999,1.1870185174448354e-14,0.0063867933181112257,0.0062297960734805039,0.011293415749370565,0.1392058678266026
10500,30,20,Nystrom,0.01,3,0.1402489486785192,2.1928665175955764e-23,0.030050026003805276,0.010901151115245563,0.020314502448905997,0.13793573549133586
10500,30,20,Nystrom,0.10000000000000001,3,0.17298190975443603,6.9302808357696479e-35,0.051366582025103934,0.013947040873386825,0.034809991370089173,0.13589482957750137
10500,30,20,Nystrom,1.0,3,0.24737970224167044,1.3236043589138203e-70,0.05809037071955047,0.10662846796704752,0.066296819633498483,0.13146161215654406
10500,30,20,Nystrom,10.0,3,0.093978210967058176,2.7693514528802548e-11,0.0063967552069069252,0.016084253725019444,0.0084683685771797888,0.13960362298421994
10500,30,20,ICD,0,3,0.18643208211052129,2.436261035172055e-40,0.028213831891418968,0.051570867100793547,0.037556905532283948,0.13550807523006944
10500,30,20,ICD,1.0000000000000001e-05,3,0.18643208211052129,2.436261035172055e-40,0.028213831891418822,0.05157086554114227,0.037556905023232584,0.1355080753017418
10500,30,20,ICD,0.0001,3,0.18643208211052129,2.436261035172055e-40,0.028213831891406069,0.05157085150427991,0.037556900441765587,0.13550807594679373
10500,30,20,ICD,0.001,3,0.18643195265347251,2.436567186703686e-40,0.028213831890136779,0.051570711135525658,0.037556854626423018,0.13550808239740772
10500,30,20,ICD,0.01,3,0.18643570786789482,2.4277020389857765e-40,0.028213831763198593,0.051569307434839638,0.037556396405852545,0.13550814691300131
10500,30,20,ICD,0.10000000000000001,3,0.18643033681638208,2.4403916813146346e-40,0.028213819086906403,0.051555269123736223,0.037551807498508373,0.13550879301250079
10500,30,20,ICD,1.0,3,0.18645512834522679,2.3823641971628788e-40,0.028212568757920303,0.051414765419918525,0.037505260858177659,0.1355153465902405
10500,30,20,ICD,10.0,3,0.18648162988792488,2.3218504823975038e-40,0.028103060609739848,0.050006221287148246,0.036985246089894168,0.13558856255567925
10500,30,21,Mklaren,0,3,0.98425183498107172,0.0,0.98557766346397913,0.98677462706931252,0.98546095102151499,0.0035891348014834763
10500,30,21,Mklaren,1.0000000000000001e-05,3,0.98425183498107172,0.0,0.9855776633666542,0.98677450853004056,0.98546092412952391,0.0035891414400869635
10500,30,21,Mklaren,0.0001,3,0.98425183498107172,0.0,0.98557765373329753,0.98677343309009269,0.98546067336035159,0.0035892033453989612
10500,30,21,Mklaren,0.001,3,0.98425183498107172,0.0,0.98557669222097766,0.98676183044153809,0.98545730214119898,0.0035900355703954012
10500,30,21,Mklaren,0.01,3,0.9842515421779392,0.0,0.98548233485411474,0.98656275944623895,0.98533905744123607,0.0036192256617387842
10500,30,21,Mklaren,0.10000000000000001,3,0.98456552996425672,0.0,0.97798375905454349,0.97729948773986508,0.97678610946868805,0.0057306212054897086
10500,30,21,Mklaren,1.0,3,0.9276142949186067,0.0,0.75437695175445263,0.73538701570950071,0.75096940436807613,0.061476123970650019
10500,30,21,Mklaren,10.0,3,0.83485048759660341,0.0,0.22332968311912932,0.21245063145813292,0.22714055580164205,0.19078942040379232
10500,30,21,CSI,0,3,0.63096579893071791,0.0,0.56607637090172169,0.41003720106709457,0.44336118071640707,0.13741282260647522
10500,30,21,CSI,1.0000000000000001e-05,3,0.63096579893071791,0.0,0.56607637090172092,0.4100372014890043,0.44336118369705885,0.13741282187066636
10500,30,21,CSI,0.0001,3,0.63096579893071791,0.0,0.56607637090163432,0.41003720528612969,0.44336121052283073,0.13741281524840987
10500,30,21,CSI,0.001,3,0.63096957325685787,0.0,0.56607637089296481,0.41003724325105023,0.44336147877129195,0.13741274902813033
10500,30,21,CSI,0.01,3,0.63096957325685787,0.0,0.56607637002615085,0.41003762226708496,0.44336416033026332,0.13741208705384023
10500,30,21,CSI,0.10000000000000001,3,0.63098552660206841,0.0,0.56607628347015071,0.41004134920724405,0.44339088348617489,0.13740549012930756
10500,30,21,CSI,1.0,3,0.63113273746565224,0.0,0.56606775156508482,0.41007239218699498,0.44364900033184501,0.13734177095792197
10500,30,21,CSI,10.0,3,0.63222676716095638,0.0,0.56532318581970653,0.40984438455457928,0.44543257241145523,0.13690147526654928
10500,30,21,Nystrom,0,3,0.22749732528145397,1.0433065979729515e-59,0.04613936065373541,0.032704043967265242,0.052768551339895726,0.23383519530586572
10500,30,21,Nystrom,1.0000000000000001e-05,3,0.14727613438744827,1.2050972269383772e-25,0.017947447757763135,0.019962713808433331,0.020449138710045184,0.24181362146048951
10500,30,21,Nystrom,0.0001,3,0.15040735753229398,1.0901775375956887e-26,0.025807903730399595,0.026877169508853396,0.024538905755571019,0.24080401448724259
10500,30,21,Nystrom,0.001,3,0.12438385303871471,1.0716940505055532e-18,0.01265753907127452,0.0087248690262530897,0.019222303767057566,0.2421164800584672
10500,30,21,Nystrom,0.01,3,0.16255801636391165,5.9348710836649231e-31,0.065777174933237786,0.0060482185954462142,0.028824137932569622,0.23974615465324228
10500,30,21,Nystrom,0.10000000000000001,3,0.23140764813830936,9.0216441848026883e-62,0.047481449803388691,0.019498362861727472,0.053165875915641786,0.23373711107323089
10500,30,21,Nystrom,1.0,3,0.15572524489710785,1.6345712103033158e-28,0.018000925763232457,0.029365073174068002,0.025943294515454927,0.24045732464663674
10500,30,21,Nystrom,10.0,3,0.093134256636741811,4.159415950055199e-11,0.008543950605408317,0.0079814976760369354,0.0066563748075231851,0.24521852703611852
10500,30,21,ICD,0,3,0.26703694160862435,2.1645286144947101e-82,0.10436026014540155,0.088570725098624056,0.092795721824074265,0.22395401870330589
10500,30,21,ICD,1.0000000000000001e-05,3,0.26703694160862435,2.1645286144947101e-82,0.1043602601454012,0.088570724262531986,0.09279572172954878,0.22395401872664061
10500,30,21,ICD,0.0001,3,0.26703694160862435,2.1645286144947101e-82,0.1043602601453712,0.088570716737689431,0.092795720878798463,0.22395401893665831
10500,30,21,ICD,0.001,3,0.26703694160862435,2.1645286144947101e-82,0.10436026014236971,0.088570641487725393,0.092795712368980446,0.22395402103740672
10500,30,21,ICD,0.01,3,0.26703635888273902,2.1663467640539202e-82,0.10436025984225439,0.088569888834446789,0.092795627039524722,0.22395404210198389
10500,30,21,ICD,0.10000000000000001,3,0.26703676309482138,2.1650854295812646e-82,0.10436022986014536,0.088562346956482726,0.092794750642602106,0.22395425845084546
10500,30,21,ICD,1.0,3,0.26704258612963228,2.1469958258037109e-82,0.10435726083714458,0.088485412253821116,0.092783701421915749,0.223956986080593
10500,30,21,ICD,10.0,3,0.26700583662247335,2.2637378774292266e-82,0.10408735902085382,0.087581608468724287,0.092467773592347854,0.22403497657154858
10500,30,22,Mklaren,0,3,0.72102856001455218,0.0,0.6327353391066054,0.58083630005925979,0.61535351634917956,0.44289787738189307
10500,30,22,Mklaren,1.0000000000000001e-05,3,0.72102856001455218,0.0,0.63273533905782409,0.58083613980821869,0.61535353802262294,0.44289785242619345
10500,30,22,Mklaren,0.0001,3,0.72102824724373893,0.0,0.63273533422975703,0.58083469401992549,0.61535372884699524,0.44289763270311522
10500,30,22,Mklaren,0.001,3,0.72103003487581818,0.0,0.63273485269947127,0.58081988794365114,0.61535521901537626,0.44289591686158036
10500,30,22,Mklaren,0.01,3,0.72096014389516805,0.0,0.63268793964621173,0.58063813850006818,0.61532961921633877,0.44292539352947408
10500,30,22,Mklaren,0.10000000000000001,3,0.70409374891562793,0.0,0.59040199280009531,0.54210692249000525,0.58519968611308926,0.47761824523691793
10500,30,22,Mklaren,1.0,3,0.69066964851031842,0.0,0.48371254036121647,0.44818867364841353,0.47916404483790548,0.59971207020020412
10500,30,22,Mklaren,10.0,3,0.63905984688034612,0.0,0.17132217058353585,0.14457932530534484,0.16575853904748061,0.96058013782664708
10500,30,22,CSI,0,3,0.48619064518092581,4.7193588662494562e-295,0.23208633660278902,0.25186258797956018,0.28561962190430107,0.82256712734980542
10500,30,22,CSI,1.0000000000000001e-05,3,0.48619064518092581,4.7193588662494562e-295,0.23208633660278871,0.2518625862160021,0.28561962057239787,0.82256712888341388
10500,30,22,CSI,0.0001,3,0.48619064518092581,4.7193588662494562e-295,0.23208633660275332,0.25186257034395748,0.28561960858524327,0.82256714268591968
10500,30,22,CSI,0.001,3,0.48619064518092581,4.7193588662494562e-295,0.23208633659920369,0.25186241162150486,0.28561948871111409,0.82256728071395224
10500,30,22,CSI,0.01,3,0.48618905809480911,4.7432692562859009e-295,0.23208633624428321,0.25186082419632505,0.28561828971165587,0.82256866129154127
10500,30,22,CSI,0.10000000000000001,3,0.48618659164087069,4.7806682317050049e-295,0.23208630078556855,0.25184492990377405,0.28560627392966864,0.82258249676011674
10500,30,22,CSI,1.0,3,0.48624060301728794,4.025228790485918e-295,0.23208278800967222,0.25168400746988329,0.28548356634921701,0.82272378734570817
10500,30,22,CSI,10.0,3,0.48662815020842071,1.170622309154036e-295,0.23176217777807362,0.24989948127552353,0.28402829218465375,0.82439945023589301
10500,30,22,Nystrom,0,3,0.38259216220665471,5.0534190417507063e-174,0.17258829805919421,0.1525980882786232,0.19968673192723077,0.92151381264613152
10500,30,22,Nystrom,1.0000000000000001e-05,3,0.26111372541699512,9.8811770441417541e-79,0.05382109900789861,0.063452625103194688,0.08561994279480753,1.0528550335693414
10500,30,22,Nystrom,0.0001,3,0.32688080237142164,7.8741374107656944e-125,0.09051084544832097,0.077984569724518171,0.11159371348159641,1.0229477592441045
10500,30,22,Nystrom,0.001,3,0.23358144413244517,6.1880396427851958e-63,0.068291054010659741,0.08332277757279645,0.072536203907637126,1.0679201919099208
10500,30,22,Nystrom,0.01,3,0.44714979449819642,1.9998892100444859e-244,0.19389085699896935,0.17859967811703156,0.21932427942182842,0.89890232788798963
10500,30,22,Nystrom,0.10000000000000001,3,0.32116253019090002,2.4972190217951632e-120,0.088322554911224468,0.090136023399784243,0.11541746291429789,1.0185449359261587
10500,30,22,Nystrom,1.0,3,0.48515580569645433,1.2661991263913407e-293,0.24158451880805518,0.24243546835147797,0.26587814642484553,0.84529827909010002
10500,30,22,Nystrom,10.0,3,0.41394956425997809,2.7482979972387026e-206,0.16284354383699204,0.19654769473622113,0.20339298852715529,0.9172462754375259
10500,30,22,ICD,0,3,0.43971257073550474,1.6557369406790993e-235,0.23611047647574543,0.21476932811891558,0.25233283104929993,0.86089491569875154
10500,30,22,ICD,1.0000000000000001e-05,3,0.43971257073550474,1.6557369406790993e-235,0.23611047647574543,0.21476932826628126,0.25233283117758748,0.86089491555103592
10500,30,22,ICD,0.0001,3,0.43971257073550474,1.6557369406790993e-235,0.23611047647574163,0.21476932959256909,0.25233283233216997,0.86089491422160191
10500,30,22,ICD,0.001,3,0.43971290971451948,1.6542072494039601e-235,0.23611047647537298,0.21476934285513483,0.25233284387765331,0.86089490092765464
10500,30,22,ICD,0.01,3,0.43971371727370162,1.6505687075133912e-235,0.23611047643850472,0.21476947544951391,0.25233295929818239,0.8608947680276815
10500,30,22,ICD,0.10000000000000001,3,0.43971717042441283,1.6351001293999642e-235,0.23611047275374428,0.21477079826720327,0.25233411007514112,0.86089344297547377
10500,30,22,ICD,1.0,3,0.43975894260392051,1.4590614308865339e-235,0.23611010634656124,0.21478371564849463,0.2523452769902122,0.86088058492739039
10500,30,22,ICD,10.0,3,0.44018358754856968,4.5790199351642674e-236,0.23607543781707066,0.21488354045741972,0.25242474827570588,0.86078907840086794
10500,30,23,Mklaren,0,3,0.35365434064139328,3.1110363000662836e-147,0.26372083646735694,0.14640335058599815,0.11512139066742502,0.67457766846386635
10500,30,23,Mklaren,1.0000000000000001e-05,3,0.35365434064139328,3.1110363000662836e-147,0.26372083644936944,0.14640495748433682,0.11512264212836605,0.67457671442610923
10500,30,23,Mklaren,0.0001,3,0.35365434064139328,3.1110363000662836e-147,0.26372083466888085,0.14641941631352653,0.11513390275940406,0.6745681300054317
10500,30,23,Mklaren,0.001,3,0.35365200532428981,3.125769040599536e-147,0.2637206568964191,0.14656368271732634,0.11524626018425223,0.67448247553385865
10500,30,23,Mklaren,0.01,3,0.35364197280162923,3.1898572627841468e-147,0.26370315250273058,0.1479745936769675,0.11634528141231047,0.6736446485485561
